temperature,label
41.98,hot
42.55,hot
42.35,hot
40.29,hot
39.26,hot
37.94,hot
37.54,hot
34.7,hot
35.15,hot
32.6,hot
30.43,hot
28.76,normal
129.53,hot
132.44,hot
136.2,hot
131.31,hot
131.3,hot
130.58,hot
127.77,hot
132.32,hot
132.99,hot
135.48,hot
132.93,hot
106.02,hot
104.05,hot
101.07,hot
101.36,hot
98.35,hot
100.03,hot
99.07,hot
100.1,hot
97.44,hot
98.7,hot
99.76,hot
98.22,hot
53.54,hot
69.36,hot
67.75,hot
67.82,hot
86.12,hot
105.89,hot
106.42,hot
103.85,hot
105.85,hot
106.65,hot
89.33,hot
93.2,hot
91.5,hot
89.36,hot
90.21,hot
94.19,hot
95.05,hot
95.32,hot
96.01,hot
96.1,hot
95.03,hot
108.05,hot
109.79,hot
108.48,hot
111.71,hot
114.69,hot
114.19,hot
114.75,hot
116.73,hot
117.62,hot
109.34,hot
110.82,hot
108.3,hot
107.49,hot
107.18,hot
106.37,hot
107.85,hot
109.76,hot
108.74,hot
107.54,hot
103.43,hot
103.97,hot
88.94,hot
89.19,hot
90.4,hot
88.25,hot
86.66,hot
83.71,hot
86.74,hot
68.37,hot
65.88,hot
64.44,hot
64.68,hot
62.42,hot
62.16,hot
61.05,hot
57.05,hot
54.71,hot
51.33,hot
34.45,hot
34.49,hot
31.75,hot
30.49,hot
30.09,hot
61.64,hot
61.87,hot
63.58,hot
63.6,hot
61.69,hot
61.21,hot
63.42,hot
60.92,hot
61.42,hot
61.78,hot
58.44,hot
57.36,hot
58.33,hot
58.72,hot
58.04,hot
57.59,hot
55.61,hot
54.63,hot
52.1,hot
50.12,hot
48.48,hot
50.8,hot
49.81,hot
47.9,hot
51.7,hot
52.49,hot
49.81,hot
51.03,hot
49.06,hot
28.29,normal
26.57,normal
29.17,normal
29.93,normal
32.14,hot
28.26,normal
28.51,normal
28.39,normal
28.23,normal
29.89,normal
26.15,normal
24.1,normal
21.7,normal
21.21,normal
23.33,normal
17.75,normal
16.85,normal
19.77,normal
15.11,normal
16.32,normal
15.53,normal
13.45,normal
11.71,normal
9.53,cold
10.32,normal
8.76,cold
13.18,normal
12.78,normal
13.04,normal
14.82,normal
11.65,normal
9.37,cold
7.93,cold
26.22,normal
26.17,normal
22.72,normal
22.28,normal
20.67,normal
20.52,normal
21.64,normal
20.71,normal
19.23,normal
20.94,normal
16.11,normal
17.03,normal
13.02,normal
10.9,normal
10.39,normal
12.16,normal
13.94,normal
-9.8,cold
-7.2,cold
-8.63,cold
-9.29,cold
-12.35,cold
-13.27,cold
-13.33,cold
-14.91,cold
-14.46,cold
-15.19,cold
-18.24,cold
-19.94,cold
-17.03,cold
-15.68,cold
-18.04,cold
-15.23,cold
-14.74,cold
-11.05,cold
-9.22,cold
-10.97,cold
-12.81,cold
-10.6,cold
-10.24,cold
-10.6,cold
-9.04,cold
-6.62,cold
-7.63,cold
-6.26,cold
-8.41,cold
-7.37,cold
-11.54,cold
-10.36,cold
-11.77,cold
-9.42,cold
-5.19,cold
-5.1,cold
-3.6,cold
-3.55,cold
-3.41,cold
-4.28,cold
-7.24,cold
-10.38,cold
-9.71,cold
-25.76,cold
-30.0,cold
-30.0,cold
-30.0,cold
-26.64,cold
-45.44,cold
-30.0,cold
-30.0,cold
-30.0,cold
-30.0,cold
-29.18,cold
-30.0,cold
-26.89,cold
-25.02,cold
-22.55,cold
-19.39,cold
-20.14,cold
-20.75,cold
-23.24,cold
-26.5,cold
-23.34,cold
-21.51,cold
-22.03,cold
-23.02,cold
-26.83,cold
-27.8,cold
-28.94,cold
-27.91,cold
-29.06,cold
-29.08,cold
-29.28,cold
-28.85,cold
-28.86,cold
-25.45,cold
-27.68,cold
-28.24,cold
-25.37,cold
-24.8,cold
-26.18,cold
-27.55,cold
-28.65,cold
-29.84,cold
-30.0,cold
-28.82,cold
-29.58,cold
-29.99,cold
-30.0,cold
-28.61,cold
-27.97,cold
-30.0,cold
-30.0,cold
-30.0,cold
-29.64,cold
-30.0,cold
-28.62,cold
-27.4,cold
33.92,hot
35.89,hot
37.34,hot
35.41,hot
36.82,hot
34.11,hot
35.78,hot
54.75,hot
57.6,hot
57.35,hot
50.29,hot
49.75,hot
48.04,hot
46.29,hot
49.4,hot
46.17,hot
41.41,hot
39.94,hot
40.73,hot
40.94,hot
37.33,hot
37.53,hot
40.99,hot
36.12,hot
35.56,hot
34.5,hot
31.16,hot
29.55,normal
31.68,hot
32.89,hot
34.96,hot
32.21,hot
34.83,hot
32.49,hot
31.94,hot
19.24,normal
21.43,normal
22.94,normal
24.54,normal
27.8,normal
28.69,normal
31.06,hot
32.19,hot
31.32,hot
32.85,hot
34.09,hot
34.46,hot
45.47,hot
41.97,hot
44.23,hot
45.34,hot
43.38,hot
42.4,hot
41.87,hot
44.08,hot
39.13,hot
38.22,hot
38.67,hot
50.84,hot
51.09,hot
48.2,hot
48.4,hot
6.04,cold
3.51,cold
1.75,cold
-8.87,cold
-8.54,cold
-10.03,cold
-10.04,cold
-8.32,cold
-8.69,cold
-4.35,cold
-3.58,cold
-3.58,cold
143.77,hot
142.42,hot
140.68,hot
138.06,hot
137.7,hot
135.94,hot
134.41,hot
136.35,hot
137.1,hot
135.04,hot
138.15,hot
136.06,hot
135.35,hot
137.77,hot
141.02,hot
140.69,hot
141.15,hot
138.26,hot
140.7,hot
144.18,hot
142.98,hot
67.42,hot
67.19,hot
68.17,hot
69.0,hot
69.11,hot
67.07,hot
64.9,hot
65.63,hot
67.96,hot
66.88,hot
66.51,hot
63.86,hot
66.55,hot
60.59,hot
62.41,hot
60.33,hot
62.56,hot
65.21,hot
63.27,hot
60.73,hot
62.66,hot
60.29,hot
59.64,hot
58.92,hot
59.28,hot
58.35,hot
56.27,hot
57.92,hot
54.47,hot
53.78,hot
55.48,hot
57.29,hot
54.39,hot
55.29,hot
54.11,hot
55.46,hot
56.62,hot
57.9,hot
57.13,hot
56.98,hot
53.66,hot
-29.69,cold
-26.69,cold
-28.58,cold
-27.27,cold
-27.12,cold
-30.0,cold
-26.93,cold
-27.72,cold
-27.85,cold
-25.52,cold
-25.78,cold
-27.39,cold
-27.39,cold
-30.0,cold
-30.0,cold
-30.0,cold
-27.17,cold
-25.13,cold
-24.38,cold
-34.71,cold
-29.95,cold
-28.79,cold
-30.0,cold
-29.52,cold
-30.0,cold
-30.0,cold
-27.05,cold
-12.59,cold
-12.48,cold
-12.87,cold
-15.76,cold
-17.59,cold
-19.17,cold
-21.29,cold
-25.22,cold
-26.17,cold
-28.74,cold
-29.37,cold
-30.0,cold
-30.0,cold
-28.76,cold
-26.51,cold
-25.68,cold
-25.06,cold
-24.38,cold
-6.31,cold
-9.65,cold
-8.23,cold
120.05,hot
122.88,hot
129.64,hot
130.67,hot
130.51,hot
129.48,hot
129.7,hot
128.79,hot
126.11,hot
127.19,hot
127.3,hot
128.56,hot
126.84,hot
141.38,hot
140.93,hot
142.23,hot
140.7,hot
137.11,hot
137.09,hot
139.04,hot
140.0,hot
139.95,hot
141.65,hot
143.16,hot
144.37,hot
143.81,hot
144.86,hot
140.08,hot
136.79,hot
135.18,hot
133.9,hot
131.74,hot
130.2,hot
133.24,hot
135.01,hot
134.24,hot
133.64,hot
135.32,hot
134.86,hot
134.18,hot
134.02,hot
135.15,hot
130.79,hot
130.68,hot
131.42,hot
131.46,hot
128.69,hot
129.88,hot
128.72,hot
127.01,hot
130.84,hot
132.5,hot
131.35,hot
128.33,hot
127.84,hot
128.09,hot
127.16,hot
130.01,hot
127.45,hot
125.0,hot
123.81,hot
123.76,hot
122.13,hot
122.49,hot
125.02,hot
124.9,hot
123.95,hot
122.62,hot
123.8,hot
126.32,hot
128.69,hot
130.81,hot
130.73,hot
133.8,hot
136.43,hot
130.61,hot
131.19,hot
131.98,hot
130.72,hot
127.58,hot
128.83,hot
131.57,hot
131.94,hot
134.53,hot
137.04,hot
136.86,hot
137.72,hot
138.74,hot
139.08,hot
136.79,hot
137.16,hot
136.66,hot
138.65,hot
138.14,hot
137.07,hot
138.01,hot
137.14,hot
138.07,hot
137.45,hot
67.37,hot
69.01,hot
69.3,hot
69.05,hot
67.82,hot
70.11,hot
66.95,hot
67.45,hot
69.67,hot
53.07,hot
56.99,hot
58.6,hot
58.01,hot
55.07,hot
50.5,hot
50.75,hot
47.93,hot
53.75,hot
42.93,hot
42.51,hot
43.73,hot
46.75,hot
56.35,hot
53.44,hot
57.65,hot
57.49,hot
59.05,hot
58.03,hot
59.66,hot
56.14,hot
57.11,hot
57.77,hot
50.26,hot
38.42,hot
38.98,hot
39.03,hot
36.82,hot
39.57,hot
39.74,hot
38.4,hot
39.47,hot
42.16,hot
42.88,hot
45.17,hot
44.48,hot
44.51,hot
46.78,hot
44.77,hot
52.2,hot
50.21,hot
49.76,hot
51.47,hot
52.95,hot
53.66,hot
50.99,hot
51.46,hot
52.53,hot
46.16,hot
44.65,hot
46.4,hot
30.39,hot
30.99,hot
27.68,normal
26.48,normal
28.95,normal
29.09,normal
30.73,hot
30.35,hot
28.27,normal
29.43,normal
30.36,hot
29.66,normal
25.62,normal
21.95,normal
21.07,normal
24.28,normal
25.64,normal
28.79,normal
28.83,normal
25.1,normal
23.58,normal
24.91,normal
24.02,normal
26.17,normal
27.91,normal
27.34,normal
30.48,hot
30.72,hot
32.04,hot
29.8,normal
31.44,hot
30.34,hot
29.11,normal
29.07,normal
29.76,normal
30.96,hot
29.01,normal
31.08,hot
28.46,normal
30.92,hot
31.79,hot
31.01,hot
31.07,hot
30.72,hot
28.46,normal
31.81,hot
31.42,hot
31.03,hot
35.13,hot
34.47,hot
28.33,normal
27.97,normal
26.54,normal
25.77,normal
25.28,normal
26.55,normal
24.06,normal
25.15,normal
21.53,normal
22.04,normal
19.41,normal
17.2,normal
9.0,cold
10.02,normal
11.98,normal
12.01,normal
10.93,normal
13.22,normal
13.02,normal
11.13,normal
9.28,cold
12.68,normal
11.28,normal
11.97,normal
10.68,normal
8.43,cold
10.04,normal
4.96,cold
7.89,cold
8.6,cold
5.97,cold
6.44,cold
6.24,cold
91.23,hot
90.0,hot
90.53,hot
87.63,hot
86.3,hot
83.55,hot
84.26,hot
88.73,hot
90.02,hot
91.46,hot
96.55,hot
99.97,hot
99.16,hot
97.27,hot
97.12,hot
98.8,hot
98.14,hot
98.06,hot
97.32,hot
96.5,hot
96.54,hot
95.5,hot
94.31,hot
95.37,hot
93.11,hot
98.01,hot
102.09,hot
101.93,hot
101.41,hot
96.74,hot
96.54,hot
98.16,hot
100.2,hot
99.27,hot
98.93,hot
99.41,hot
98.26,hot
95.61,hot
85.63,hot
84.96,hot
86.37,hot
87.99,hot
85.9,hot
86.81,hot
90.16,hot
82.35,hot
80.74,hot
99.57,hot
98.85,hot
57.96,hot
59.28,hot
59.74,hot
56.47,hot
54.63,hot
50.4,hot
52.62,hot
58.58,hot
62.62,hot
61.71,hot
76.45,hot
76.79,hot
77.75,hot
78.32,hot
77.71,hot
80.06,hot
79.01,hot
78.24,hot
79.11,hot
76.8,hot
74.58,hot
76.73,hot
78.36,hot
80.72,hot
78.47,hot
77.15,hot
77.49,hot
80.61,hot
81.93,hot
81.78,hot
81.94,hot
78.08,hot
77.42,hot
77.42,hot
78.03,hot
79.06,hot
82.9,hot
83.81,hot
85.96,hot
84.64,hot
84.99,hot
82.37,hot
83.33,hot
85.93,hot
83.76,hot
86.2,hot
85.33,hot
85.43,hot
85.68,hot
84.47,hot
87.14,hot
87.76,hot
88.85,hot
113.04,hot
111.51,hot
109.34,hot
109.55,hot
110.05,hot
108.72,hot
110.57,hot
107.98,hot
109.61,hot
124.31,hot
120.42,hot
120.24,hot
117.23,hot
117.52,hot
113.48,hot
113.82,hot
113.39,hot
113.93,hot
115.24,hot
116.78,hot
116.12,hot
114.89,hot
117.14,hot
120.34,hot
118.78,hot
120.07,hot
118.39,hot
117.03,hot
120.3,hot
121.18,hot
124.83,hot
125.66,hot
126.91,hot
128.56,hot
126.17,hot
121.31,hot
119.54,hot
119.83,hot
119.22,hot
120.36,hot
109.07,hot
108.41,hot
106.57,hot
108.27,hot
106.97,hot
106.31,hot
105.32,hot
105.41,hot
106.45,hot
105.46,hot
-29.34,cold
-28.17,cold
-28.77,cold
-29.63,cold
-30.0,cold
-30.0,cold
-30.0,cold
-41.56,cold
-26.44,cold
-29.62,cold
-30.0,cold
-27.42,cold
-27.48,cold
-28.78,cold
-28.54,cold
-30.0,cold
-30.0,cold
-30.0,cold
-28.77,cold
-28.05,cold
-29.11,cold
-27.25,cold
-44.1,cold
-30.0,cold
-29.07,cold
-30.0,cold
-30.0,cold
-30.0,cold
-30.0,cold
-29.82,cold
-26.58,cold
-28.98,cold
-30.0,cold
-30.0,cold
-30.0,cold
-30.0,cold
-30.0,cold
-30.0,cold
-27.66,cold
-25.69,cold
-25.07,cold
-24.29,cold
-27.52,cold
-26.71,cold
-26.2,cold
-26.83,cold
-26.47,cold
-24.61,cold
-21.42,cold
-20.14,cold
-22.05,cold
-21.15,cold
-22.0,cold
-22.07,cold
-21.23,cold
-24.44,cold
-20.95,cold
-23.28,cold
-27.26,cold
-27.2,cold
-26.86,cold
-30.0,cold
-30.0,cold
-28.74,cold
-29.16,cold
-30.0,cold
-30.0,cold
-30.0,cold
-30.0,cold
-30.0,cold
-30.0,cold
-30.0,cold
-30.0,cold
-33.75,cold
-30.0,cold
-30.0,cold
-28.75,cold
-30.0,cold
-30.0,cold
-25.95,cold
-27.7,cold
-28.6,cold
-28.43,cold
-29.8,cold
-28.43,cold
-30.0,cold
-26.19,cold
-25.97,cold
-25.07,cold
-27.01,cold
-24.74,cold
-26.42,cold
-22.15,cold
-21.93,cold
-22.23,cold
-25.27,cold
-27.39,cold
-30.0,cold
-30.0,cold
-28.98,cold
-25.18,cold
-25.08,cold
-24.25,cold
-24.91,cold
-24.21,cold
-21.64,cold
-22.36,cold
-20.49,cold
-18.95,cold
-17.37,cold
-18.76,cold
-21.76,cold
-22.03,cold
-22.16,cold
-22.35,cold
-22.71,cold
-23.82,cold
-25.35,cold
-26.99,cold
-28.6,cold
-27.9,cold
-26.13,cold
-24.26,cold
-24.79,cold
-22.31,cold
-9.25,cold
-9.91,cold
-13.97,cold
-15.37,cold
-17.7,cold
-20.26,cold
-22.27,cold
-22.01,cold
-26.74,cold
-23.53,cold
-24.29,cold
-29.56,cold
-30.0,cold
-29.96,cold
-29.99,cold
-30.0,cold
-27.28,cold
-25.88,cold
-29.23,cold
-28.84,cold
-30.0,cold
-30.0,cold
-27.48,cold
-25.59,cold
-24.77,cold
-20.49,cold
-23.79,cold
-25.21,cold
-26.08,cold
-7.18,cold
-3.2,cold
0.43,cold
1.08,cold
-0.38,cold
1.06,cold
3.08,cold
0.84,cold
-2.81,cold
-4.32,cold
-3.58,cold
-2.95,cold
5.16,cold
5.78,cold
3.86,cold
4.13,cold
0.95,cold
2.63,cold
-1.4,cold
0.79,cold
-0.16,cold
3.26,cold
6.77,cold
8.32,cold
10.78,normal
11.88,normal
9.07,cold
10.89,normal
2.93,cold
3.14,cold
2.19,cold
3.55,cold
1.61,cold
5.19,cold
1.93,cold
3.37,cold
1.92,cold
0.7,cold
2.58,cold
3.04,cold
9.91,cold
8.68,cold
11.33,normal
12.8,normal
101.72,hot
97.57,hot
71.24,hot
66.97,hot
67.01,hot
68.18,hot
67.36,hot
40.25,hot
37.75,hot
39.32,hot
36.06,hot
32.52,hot
33.82,hot
33.9,hot
40.23,hot
15.25,normal
17.12,normal
14.06,normal
14.27,normal
15.43,normal
14.92,normal
15.69,normal
18.32,normal
20.24,normal
23.2,normal
24.64,normal
25.0,normal
28.65,normal
25.46,normal
26.94,normal
29.48,normal
31.58,hot
30.24,hot
29.28,normal
31.51,hot
30.92,hot
29.29,normal
30.92,hot
28.89,normal
30.34,hot
28.9,normal
26.5,normal
24.9,normal
21.28,normal
17.33,normal
15.04,normal
14.33,normal
12.05,normal
11.31,normal
9.93,cold
6.91,cold
6.07,cold
10.16,normal
8.21,cold
8.6,cold
9.35,cold
13.65,normal
17.22,normal
14.32,normal
16.39,normal
19.33,normal
16.28,normal
20.38,normal
21.63,normal
19.49,normal
18.76,normal
107.37,hot
107.66,hot
112.46,hot
113.52,hot
114.08,hot
114.99,hot
115.0,hot
113.73,hot
115.79,hot
109.62,hot
112.04,hot
111.09,hot
111.99,hot
109.72,hot
109.92,hot
110.0,hot
110.22,hot
107.37,hot
103.67,hot
123.32,hot
125.86,hot
126.52,hot
130.01,hot
129.89,hot
128.05,hot
128.0,hot
130.11,hot
129.12,hot
130.0,hot
130.0,hot
131.22,hot
8.79,cold
6.31,cold
7.62,cold
9.67,cold
6.12,cold
9.9,cold
7.45,cold
6.02,cold
6.45,cold
9.08,cold
13.63,normal
14.65,normal
13.48,normal
16.64,normal
17.65,normal
21.05,normal
20.79,normal
20.5,normal
21.03,normal
23.87,normal
20.91,normal
25.82,normal
27.9,normal
27.9,normal
29.6,normal
29.74,normal
29.94,normal
30.32,hot
29.82,normal
33.78,hot
33.2,hot
31.74,hot
31.76,hot
32.05,hot
29.07,normal
29.65,normal
31.2,hot
30.86,hot
32.53,hot
24.4,normal
22.17,normal
41.14,hot
42.23,hot
42.42,hot
44.26,hot
44.13,hot
45.1,hot
46.32,hot
40.16,hot
40.23,hot
38.78,hot
38.84,hot
21.01,normal
28.34,normal
30.74,hot
31.25,hot
29.22,normal
29.8,normal
30.43,hot
27.91,normal
38.24,hot
38.3,hot
51.51,hot
50.63,hot
47.13,hot
49.41,hot
50.38,hot
50.52,hot
52.87,hot
52.93,hot
49.56,hot
50.39,hot
50.26,hot
49.78,hot
49.8,hot
50.95,hot
50.59,hot
53.34,hot
51.17,hot
52.08,hot
52.42,hot
53.01,hot
52.79,hot
51.71,hot
54.97,hot
55.99,hot
45.13,hot
41.92,hot
41.33,hot
41.13,hot
40.43,hot
41.15,hot
40.91,hot
38.42,hot
38.21,hot
39.76,hot
41.47,hot
43.04,hot
41.35,hot
38.85,hot
40.31,hot
41.14,hot
32.74,hot
33.91,hot
33.26,hot
32.8,hot
31.26,hot
31.79,hot
31.17,hot
30.81,hot
32.97,hot
33.9,hot
36.44,hot
36.99,hot
35.92,hot
37.61,hot
36.73,hot
32.8,hot
31.46,hot
32.04,hot
37.27,hot
40.77,hot
44.4,hot
44.43,hot
43.42,hot
57.33,hot
57.95,hot
57.14,hot
59.08,hot
57.96,hot
57.14,hot
55.59,hot
56.15,hot
56.55,hot
53.2,hot
54.73,hot
53.88,hot
54.65,hot
56.67,hot
57.13,hot
57.96,hot
58.51,hot
59.97,hot
58.17,hot
56.72,hot
54.48,hot
54.95,hot
56.05,hot
53.42,hot
55.32,hot
56.58,hot
58.58,hot
59.36,hot
59.4,hot
57.04,hot
59.0,hot
58.02,hot
60.38,hot
63.93,hot
3.85,cold
9.38,cold
5.84,cold
4.43,cold
0.66,cold
-0.09,cold
1.11,cold
-0.61,cold
-0.45,cold
-2.35,cold
-6.03,cold
-8.56,cold
-7.12,cold
-6.08,cold
-7.92,cold
-4.89,cold
-4.81,cold
-5.79,cold
-3.06,cold
-2.43,cold
-0.61,cold
0.98,cold
1.12,cold
-0.52,cold
0.2,cold
-2.24,cold
-1.04,cold
0.44,cold
1.32,cold
-2.26,cold
-6.72,cold
-5.97,cold
-6.56,cold
-7.36,cold
-7.32,cold
-11.41,cold
-8.72,cold
-9.18,cold
-8.84,cold
-8.44,cold
-16.22,cold
-17.25,cold
-17.18,cold
-14.11,cold
80.42,hot
82.32,hot
82.77,hot
85.51,hot
83.23,hot
17.43,normal
19.25,normal
21.43,normal
25.03,normal
23.93,normal
22.01,normal
22.88,normal
23.92,normal
26.22,normal
23.87,normal
32.4,hot
34.0,hot
32.83,hot
34.72,hot
36.36,hot
35.45,hot
40.07,hot
40.63,hot
41.38,hot
43.42,hot
45.06,hot
44.87,hot
41.13,hot
40.18,hot
38.99,hot
43.43,hot
44.64,hot
44.23,hot
44.12,hot
43.28,hot
43.46,hot
44.9,hot
44.7,hot
43.98,hot
43.48,hot
41.63,hot
41.82,hot
41.49,hot
40.22,hot
147.39,hot
145.9,hot
145.32,hot
135.68,hot
136.34,hot
137.7,hot
136.85,hot
133.16,hot
127.61,hot
131.75,hot
132.5,hot
132.09,hot
130.29,hot
131.36,hot
135.31,hot
136.36,hot
141.75,hot
139.85,hot
143.28,hot
144.13,hot
142.71,hot
138.0,hot
138.6,hot
134.13,hot
135.96,hot
137.3,hot
136.82,hot
135.06,hot
136.0,hot
134.3,hot
134.77,hot
133.92,hot
133.97,hot
134.29,hot
134.31,hot
137.82,hot
139.48,hot
136.92,hot
135.64,hot
137.03,hot
135.64,hot
40.49,hot
40.4,hot
33.27,hot
31.92,hot
34.57,hot
34.75,hot
33.95,hot
35.5,hot
39.54,hot
43.84,hot
29.63,normal
32.27,hot
32.18,hot
32.6,hot
31.8,hot
34.22,hot
34.71,hot
28.8,normal
27.75,normal
34.32,hot
44.16,hot
42.9,hot
43.6,hot
40.74,hot
42.39,hot
43.22,hot
43.38,hot
41.41,hot
39.39,hot
39.91,hot
39.25,hot
41.88,hot
128.4,hot
129.67,hot
130.48,hot
128.19,hot
126.64,hot
127.64,hot
129.04,hot
128.21,hot
132.97,hot
136.64,hot
135.26,hot
153.9,hot
150.0,hot
150.0,hot
148.5,hot
150.0,hot
148.17,hot
147.13,hot
149.3,hot
148.26,hot
150.0,hot
144.18,hot
145.22,hot
130.95,hot
134.47,hot
131.83,hot
133.18,hot
132.03,hot
132.53,hot
129.65,hot
129.24,hot
130.62,hot
127.64,hot
128.94,hot
127.83,hot
125.96,hot
127.38,hot
122.29,hot
120.27,hot
140.36,hot
141.21,hot
140.83,hot
137.51,hot
135.75,hot
135.59,hot
136.95,hot
137.1,hot
137.37,hot
133.57,hot
135.51,hot
133.67,hot
130.33,hot
129.04,hot
125.12,hot
125.84,hot
126.54,hot
126.85,hot
126.95,hot
129.12,hot
129.08,hot
128.27,hot
130.13,hot
129.85,hot
128.74,hot
126.28,hot
126.47,hot
127.82,hot
127.57,hot
126.49,hot
127.74,hot
130.03,hot
132.81,hot
129.79,hot
126.29,hot
129.89,hot
131.61,hot
131.02,hot
130.97,hot
130.59,hot
127.83,hot
123.95,hot
124.52,hot
127.93,hot
127.57,hot
130.39,hot
124.86,hot
114.24,hot
117.68,hot
118.36,hot
119.33,hot
121.48,hot
119.73,hot
117.21,hot
115.62,hot
116.96,hot
116.88,hot
115.43,hot
115.19,hot
117.17,hot
120.1,hot
121.94,hot
124.04,hot
125.82,hot
127.6,hot
128.49,hot
129.45,hot
130.37,hot
126.69,hot
123.52,hot
121.99,hot
123.28,hot
123.95,hot
126.12,hot
130.05,hot
129.35,hot
128.05,hot
125.4,hot
126.72,hot
122.59,hot
115.64,hot
116.11,hot
114.58,hot
111.11,hot
107.82,hot
108.08,hot
108.56,hot
108.97,hot
110.08,hot
108.18,hot
104.29,hot
101.34,hot
100.76,hot
101.57,hot
100.99,hot
100.74,hot
103.23,hot
104.93,hot
100.97,hot
99.89,hot
101.5,hot
102.7,hot
99.96,hot
100.6,hot
100.14,hot
100.99,hot
99.64,hot
97.8,hot
97.34,hot
98.77,hot
101.78,hot
102.46,hot
103.91,hot
100.29,hot
103.84,hot
105.22,hot
103.35,hot
106.21,hot
109.69,hot
109.49,hot
112.54,hot
113.68,hot
113.18,hot
112.7,hot
112.13,hot
111.03,hot
109.92,hot
108.95,hot
111.04,hot
109.52,hot
109.67,hot
111.06,hot
109.06,hot
109.89,hot
108.1,hot
108.97,hot
108.18,hot
107.73,hot
103.49,hot
101.86,hot
103.33,hot
105.99,hot
106.1,hot
110.43,hot
110.23,hot
112.51,hot
111.56,hot
110.33,hot
111.99,hot
108.73,hot
104.17,hot
104.2,hot
103.19,hot
100.65,hot
100.71,hot
103.87,hot
102.05,hot
100.22,hot
98.23,hot
83.44,hot
81.86,hot
81.3,hot
83.2,hot
82.27,hot
82.91,hot
85.28,hot
85.36,hot
102.52,hot
101.03,hot
102.06,hot
98.79,hot
113.42,hot
113.94,hot
114.02,hot
113.13,hot
115.09,hot
114.93,hot
115.16,hot
115.53,hot
113.97,hot
111.1,hot
107.81,hot
110.45,hot
107.22,hot
105.77,hot
106.65,hot
107.06,hot
104.69,hot
106.05,hot
103.73,hot
101.76,hot
102.39,hot
99.72,hot
98.4,hot
98.72,hot
100.44,hot
101.1,hot
102.11,hot
101.6,hot
104.62,hot
106.62,hot
106.71,hot
104.63,hot
107.58,hot
111.24,hot
115.7,hot
114.82,hot
117.09,hot
116.67,hot
115.61,hot
114.28,hot
101.96,hot
97.99,hot
96.95,hot
99.01,hot
97.17,hot
99.66,hot
97.35,hot
90.85,hot
95.07,hot
95.98,hot
96.36,hot
98.02,hot
99.62,hot
100.46,hot
99.11,hot
98.3,hot
96.7,hot
95.31,hot
96.46,hot
95.53,hot
94.32,hot
92.18,hot
94.11,hot
96.3,hot
93.41,hot
90.37,hot
93.67,hot
91.1,hot
89.97,hot
89.54,hot
88.96,hot
90.71,hot
92.69,hot
93.44,hot
94.18,hot
94.1,hot
96.66,hot
94.23,hot
92.56,hot
93.53,hot
94.79,hot
96.18,hot
91.34,hot
93.67,hot
93.38,hot
95.41,hot
96.66,hot
95.27,hot
96.14,hot
96.47,hot
100.44,hot
102.19,hot
100.46,hot
100.21,hot
99.23,hot
100.32,hot
102.09,hot
101.39,hot
101.44,hot
101.48,hot
98.45,hot
100.45,hot
100.45,hot
96.31,hot
112.39,hot
113.42,hot
112.1,hot
110.68,hot
112.05,hot
108.33,hot
106.8,hot
108.45,hot
109.41,hot
111.61,hot
109.93,hot
107.16,hot
106.92,hot
106.86,hot
107.31,hot
107.71,hot
105.79,hot
108.36,hot
108.45,hot
109.32,hot
109.55,hot
108.38,hot
107.64,hot
109.48,hot
109.22,hot
109.87,hot
111.6,hot
109.29,hot
109.47,hot
109.8,hot
111.79,hot
111.49,hot
109.26,hot
107.88,hot
104.29,hot
102.79,hot
103.97,hot
102.87,hot
103.4,hot
98.74,hot
98.25,hot
99.27,hot
100.86,hot
100.14,hot
96.35,hot
98.34,hot
102.06,hot
99.54,hot
101.18,hot
97.86,hot
98.04,hot
97.87,hot
101.75,hot
100.25,hot
100.1,hot
104.69,hot
108.12,hot
111.86,hot
111.85,hot
111.74,hot
110.74,hot
111.31,hot
111.23,hot
111.85,hot
113.14,hot
115.25,hot
114.58,hot
100.67,hot
100.03,hot
96.72,hot
96.74,hot
125.77,hot
127.6,hot
130.58,hot
128.25,hot
143.73,hot
142.09,hot
140.74,hot
137.86,hot
138.08,hot
137.72,hot
138.56,hot
21.87,normal
19.89,normal
19.47,normal
22.09,normal
137.68,hot
139.22,hot
139.42,hot
149.28,hot
149.52,hot
150.0,hot
150.0,hot
167.09,hot
150.0,hot
150.0,hot
150.0,hot
149.27,hot
146.74,hot
141.78,hot
139.51,hot
139.55,hot
141.91,hot
140.3,hot
140.85,hot
140.08,hot
140.72,hot
138.97,hot
139.45,hot
138.4,hot
153.56,hot
150.0,hot
150.0,hot
146.49,hot
145.93,hot
147.33,hot
147.64,hot
144.99,hot
147.99,hot
149.93,hot
150.0,hot
150.0,hot
150.0,hot
148.18,hot
146.09,hot
150.0,hot
146.42,hot
145.12,hot
144.77,hot
142.11,hot
141.74,hot
144.28,hot
144.61,hot
145.87,hot
146.99,hot
147.04,hot
147.68,hot
148.63,hot
144.69,hot
144.52,hot
143.41,hot
144.92,hot
147.52,hot
150.0,hot
147.06,hot
147.08,hot
144.55,hot
143.45,hot
141.39,hot
143.29,hot
144.26,hot
146.75,hot
147.68,hot
135.61,hot
134.85,hot
136.37,hot
138.84,hot
137.75,hot
134.96,hot
131.79,hot
128.29,hot
129.56,hot
132.1,hot
132.08,hot
